[0m[ INFO] [1556590489.003112663]: Set scanPeriod: 0.1[0m
[0m[ INFO] [1556590489.032838051]: Set  VLP-16  scan mapper.[0m
start time: 1556590489
0, 0, 0
0, 0, 0
0.00990226, -0.0143051, -0.00964684
0.0199677, -0.0285981, -0.0184871
0.0343062, -0.0517321, -0.0316896
0.0524801, -0.0634834, -0.0599849
0.0655326, -0.0829594, -0.0731477
0.0823128, -0.0953197, -0.0964532
0.113174, -0.128717, -0.130795
0.153505, -0.138733, -0.167954
0.201156, -0.176372, -0.207977
0.240308, -0.184874, -0.193541
0.305072, -0.236709, -0.240869
0.364854, -0.275886, -0.273424
0.428523, -0.330805, -0.324603
0.47872, -0.330616, -0.302132
0.535679, -0.388901, -0.34419
0.594181, -0.404064, -0.340734
0.648865, -0.466716, -0.380611
0.721433, -0.474348, -0.390655
0.801379, -0.546812, -0.448707
0.667571, -0.464677, -0.421298
0.747698, -0.532727, -0.48636
0.811595, -0.531698, -0.453665
0.880764, -0.607713, -0.514629
0.943212, -0.625769, -0.457655
1.01756, -0.708992, -0.520211
0.874991, -0.596941, -0.49134
0.958227, -0.684524, -0.56038
0.83343, -0.570327, -0.48831
0.955043, -0.667127, -0.581242
0.795218, -0.56813, -0.483685
0.95102, -0.704164, -0.597477
0.784981, -0.541383, -0.456255
0.95141, -0.674474, -0.584619
0.766006, -0.570887, -0.470979
0.940042, -0.706948, -0.599612
1.07707, -0.624269, -0.568867
1.24806, -0.763461, -0.712194
1.40255, -0.810931, -0.709314
1.572, -0.977747, -0.856155
1.77801, -1.13053, -1.04908
2.00021, -1.32148, -1.22801
2.19342, -1.39819, -1.27327
2.42185, -1.60794, -1.45219
2.63304, -1.71883, -1.59196
2.86095, -1.93327, -1.77803
3.08056, -2.01125, -1.86278
3.31542, -2.24893, -2.07281
3.5614, -2.36386, -2.18449
3.79597, -2.61794, -2.4073
4.05997, -2.83708, -2.65366
4.3357, -3.10855, -2.89809
4.64238, -3.33373, -3.16315
4.9415, -3.59987, -3.4265
5.27232, -3.91488, -3.73938
5.58463, -4.20606, -4.01875
5.89152, -4.46032, -4.27964
6.19863, -4.75368, -4.5568
6.52451, -5.07555, -4.889
