[0m[ INFO] [1556635096.929155881]: [1;32m---->[0m Transform Fusion Started.[0m
1317398079.354231634, -0.044013, 0.000215279, 0.272728
1317398079.465104840, -0.0636856, 0.00094426, 0.726773
1317398079.596824866, -0.0697594, 0.0021752, 1.25918
1317398079.697838895, -0.0603533, 0.00381763, 1.78703
1317398079.798873153, -0.0700329, 0.00583358, 2.33286
1317398079.879604117, -0.0752487, 0.00824239, 2.8771
1317398080.011141509, -0.059079, 0.0112186, 3.43456
1317398080.102101338, -0.0404917, 0.0147807, 4.00297
1317398080.223255733, -0.0385902, 0.018835, 4.55361
1317398080.293746626, -0.0279588, 0.0234436, 5.14293
1317398080.435270312, -0.0204956, 0.028389, 5.74535
1317398080.536614233, -0.00165361, 0.0337852, 6.35443
1317398080.637846071, 0.00722611, 0.0396349, 7.009
1317398080.708539832, 0.0335992, 0.0458149, 7.65753
1317398080.850273470, 0.0411659, 0.0524254, 8.32949
1317398080.952133968, 0.050237, 0.0594449, 9.00156
1317398081.053335209, 0.051505, 0.0661064, 9.67979
1317398081.124050646, 0.0819864, 0.0721233, 10.3661
1317398081.265737609, 0.0955181, 0.0778664, 11.0785
1317398081.377066219, 0.11182, 0.0837951, 11.8081
1317398081.467957634, 0.132198, 0.0897255, 12.572
1317398081.548720531, 0.151581, 0.0952684, 13.3483
1317398081.669776422, 0.189176, 0.100222, 14.1392
1317398081.791162606, 0.198415, 0.104772, 14.9571
1317398081.892385421, 0.211482, 0.108821, 15.7757
1317398081.963520397, 0.24511, 0.112568, 16.5957
1317398082.094945046, 0.273814, 0.116311, 17.4517
1317398082.206096945, 0.28817, 0.120377, 18.3151
1317398082.306992329, 0.319321, 0.124692, 19.1879
1317398082.377622003, 0.331762, 0.129418, 20.0723
1317398082.519086205, 0.351608, 0.134818, 20.9717
1317398082.620011722, 0.392505, 0.141064, 21.8722
1317398082.721262819, 0.421165, 0.14786, 22.7885
1317398082.802128266, 0.440613, 0.155258, 23.726
1317398082.903070234, 0.464081, 0.163547, 24.6732
1317398083.034854026, 0.492928, 0.172384, 25.6522
1317398083.135893162, 0.538336, 0.181721, 26.6255
1317398083.216681120, 0.57523, 0.191729, 27.6138
1317398083.349177148, 0.612385, 0.202002, 28.6028
1317398083.450334672, 0.642509, 0.212875, 29.6127
1317398083.541688979, 0.671989, 0.22399, 30.6271
1317398083.632486055, 0.698731, 0.235315, 31.6569
1317398083.763781566, 0.706919, 0.246916, 32.7061
