1556634092.580704989, 0, 0, 0
1556634092.703860310, -0.00414065, 0.00704488, 0.301977
1556634092.803533440, 0.0030664, 0.00600975, 0.828958
1556634092.944441766, 0.0024943, 0.000834368, 1.50659
1556634093.029006712, -0.00767012, -0.00424387, 2.26889
1556634093.121355216, -0.00440032, -0.00379984, 3.60436
1556634093.195860727, -0.00693702, -0.00950136, 4.41978
1556634093.336916187, 0.00672804, -0.00265338, 5.38215
1556634093.428914640, 0.000345846, 0.00804741, 6.24716
1556634093.505408872, -0.0155268, 0.0451805, 7.19543
1556634093.612186130, 0.00103458, 0.0631418, 8.13269
1556634093.758090495, -0.00943227, 0.0915098, 9.01246
1556634093.844212761, -0.015243, 0.120329, 9.93081
1556634093.925092960, 0.00474142, 0.139472, 10.9666
1556634094.026420142, 0.0254216, 0.168455, 11.9685
1556634094.179064826, 0.0209305, 0.19847, 12.9323
1556634094.237645336, 0.0173312, 0.228416, 13.896
1556634094.338638146, 0.0322802, 0.256776, 14.9287
1556634094.487331173, 0.043116, 0.28158, 15.9809
1556634094.557144151, 0.0484025, 0.310499, 16.9939
1556634094.662403971, 0.0578752, 0.330245, 18.0405
1556634094.771666781, 0.0762579, 0.356035, 19.1201
1556634094.866330983, 0.0527022, 0.38626, 20.1639
1556634094.970416179, 0.0771786, 0.414901, 21.2685
1556634095.078714413, 0.109543, 0.444511, 22.3809
1556634095.178779321, 0.0789269, 0.45585, 23.3749
1556634095.293192902, 0.0807548, 0.47259, 24.3827
1556634095.388193956, 0.101527, 0.491102, 25.4974
1556634095.487782487, 0.0997873, 0.509066, 26.5283
1556634095.627413000, 0.120278, 0.529634, 27.6435
1556634095.697512201, 0.141605, 0.550633, 28.7587
1556634095.796722834, 0.144012, 0.567768, 29.8041
1556634095.904039645, 0.150019, 0.584932, 30.8587
1556634096.024588979, 0.177682, 0.605578, 31.9708
1556634096.125943398, 0.169818, 0.629047, 32.9987
1556634096.249325764, 0.196278, 0.654989, 34.1149
1556634096.325566085, 0.228709, 0.682675, 35.2368
1556634096.425284958, 0.226333, 0.702824, 36.2811
1556634096.529918332, 0.249195, 0.734295, 37.4065
1556634096.673540256, 0.232186, 0.733493, 38.4553
1556634096.739922493, 0.248061, 0.756714, 39.5735
1556634096.841928006, 0.242267, 0.767536, 40.5872
1556634096.941653954, 0.245418, 0.788126, 41.6195
1556634097.056413493, 0.249684, 0.814261, 42.7329
1556634097.155184293, 0.252885, 0.842477, 43.7754
1556634097.291382192, 0.259001, 0.874422, 44.8973
1556634097.367346177, 0.268262, 0.908168, 46.019
1556634097.471577294, 0.271215, 0.933448, 47.0737
1556634097.572293621, 0.274947, 0.932074, 48.1296
1556634097.708296693, 0.284517, 0.949227, 49.2455
1556634097.785142097, 0.293911, 0.964782, 50.3708
1556634097.879379922, 0.287309, 0.994525, 51.4185
1556634097.988684369, 0.296222, 1.01394, 52.5409
1556634098.112370149, 0.29456, 1.04633, 53.5724
1556634098.192598092, 0.303615, 1.07303, 54.6911
1556634098.300657622, 0.313189, 1.10665, 55.7375
1556634098.402142275, 0.319812, 1.13743, 56.8563
1556634098.539177422, 0.340262, 1.1401, 57.9337
1556634098.609269559, 0.350786, 1.16667, 59.0523
1556634098.718852349, 0.352254, 1.18342, 60.1087
1556634098.819459341, 0.362383, 1.2073, 61.2281
1556634098.929377921, 0.36409, 1.21427, 62.2998
1556634099.029628253, 0.374516, 1.23474, 63.4186
1556634099.153466441, 0.373801, 1.25588, 64.4678
1556634099.242350443, 0.386053, 1.27565, 65.5938
1556634099.337022758, 0.393683, 1.31267, 66.6406
1556634099.447268555, 0.406919, 1.33728, 67.7671
1556634099.553491974, 0.422076, 1.34466, 68.7846
1556634099.669883083, 0.44048, 1.36158, 69.891
1556634099.761036111, 0.443513, 1.36302, 70.8823
1556634099.867833521, 0.453875, 1.37707, 71.972
1556634099.962094909, 0.460343, 1.3981, 72.9515
1556634100.072096412, 0.471647, 1.41503, 74.0424
1556634100.172231101, 0.485111, 1.43029, 75.035
1556634100.309233799, 0.495046, 1.4495, 76.0701
1556634100.411160705, 0.506577, 1.4529, 76.909
1556634100.496861548, 0.521402, 1.46773, 77.8836
1556634100.598871582, 0.538446, 1.48188, 78.7306
1556634100.718009394, 0.561656, 1.49256, 79.6702
1556634100.815577143, 0.588775, 1.50641, 80.4766
1556634100.932384256, 0.611922, 1.51818, 81.3572
1556634101.066323906, 0.636869, 1.53322, 82.0889
1556634101.124497344, 0.665492, 1.54104, 82.9203
1556634101.233697490, 0.72248, 1.55168, 83.6753
1556634101.352119964, 0.754497, 1.55891, 84.4442
1556634101.446332139, 0.779122, 1.56823, 85.0587
1556634101.536754016, 0.811272, 1.5792, 85.7936
1556634101.664410198, 0.859942, 1.58388, 86.3863
1556634101.746883554, 0.904311, 1.5945, 87.0765
1556634101.874712956, 0.955577, 1.60638, 87.5972
1556634101.974852811, 0.994954, 1.6186, 88.2002
1556634102.059418462, 1.02374, 1.6351, 88.6432
1556634102.189237683, 1.05305, 1.64376, 89.1931
1556634102.280693014, 1.06888, 1.65017, 89.6025
1556634102.391822938, 1.08161, 1.65648, 90.0933
1556634102.473950293, 1.07548, 1.6577, 90.4911
1556634102.595662207, 1.07162, 1.66253, 90.9493
1556634102.687870371, 1.04825, 1.66958, 91.3164
1556634102.796295112, 1.03186, 1.67593, 91.746
1556634102.898563314, 0.997493, 1.67967, 92.0949
1556634102.995567509, 0.968434, 1.68604, 92.5047
1556634103.107418845, 0.899088, 1.68638, 92.8565
1556634103.209145489, 0.846094, 1.69456, 93.2479
1556634103.314682738, 0.732874, 1.70207, 93.5854
1556634103.409026632, 0.653447, 1.71052, 93.9564
1556634103.523831679, 0.507773, 1.72052, 94.2744
1556634103.622845507, 0.393668, 1.73026, 94.6325
1556634103.725433266, 0.200866, 1.74564, 94.9523
1556634103.828086294, 0.0591549, 1.755, 95.2964
1556634103.936830315, -0.136458, 1.77156, 95.5719
1556634104.037356749, -0.309051, 1.78043, 95.9006
1556634104.147257921, -0.53842, 1.7772, 96.1611
1556634104.249938570, -0.736713, 1.78615, 96.4587
1556634104.355482941, -0.949836, 1.7953, 96.7395
1556634104.457727111, -1.21533, 1.81021, 96.9211
1556634104.594947350, -1.4746, 1.82308, 97.121
1556634104.666516828, -1.73329, 1.8309, 97.3531
1556634104.766092442, -2.00304, 1.83971, 97.5717
1556634104.874945267, -2.3028, 1.84079, 97.7433
1556634105.015030677, -2.6588, 1.84974, 97.9127
1556634105.076512662, -2.97329, 1.85949, 98.0797
1556634105.200460691, -3.36603, 1.87883, 98.2159
1556634105.298530136, -3.72171, 1.89056, 98.3413
1556634105.394772378, -4.12665, 1.90807, 98.4458
1556634105.519083375, -4.50908, 1.90374, 98.5389
1556634105.620764370, -4.93713, 1.90777, 98.6487
1556634105.723924987, -5.36752, 1.90995, 98.6972
1556634105.814740337, -5.85045, 1.89594, 98.7531
1556634105.925258608, -6.2987, 1.90652, 98.7722
1556634106.032569244, -6.7991, 1.92118, 98.829
1556634106.139572957, -7.27968, 1.9351, 98.8429
1556634106.240118724, -7.78122, 1.9737, 98.9107
1556634106.357148379, -8.30923, 1.98011, 98.8992
1556634106.441950527, -8.84846, 1.98451, 98.8758
1556634106.541699450, -9.41422, 1.97107, 98.8624
1556634106.650431130, -9.97456, 1.97298, 98.8203
1556634106.784486094, -10.5497, 1.97237, 98.7962
1556634106.851281156, -11.1296, 1.97427, 98.766
1556634106.985374711, -11.7732, 2.01833, 98.7551
1556634107.059553148, -12.4718, 2.01467, 98.729
1556634107.161227198, -13.106, 2.02998, 98.6949
1556634107.268388645, -13.8092, 2.05798, 98.6487
1556634107.398281984, -14.4878, 2.06386, 98.614
