1556636018.613588840, 0, 0, 0
1556636018.707849712, -0.0041406, 0.00704486, 0.301977
1556636018.829333001, 0.00306682, 0.00600968, 0.828958
1556636018.912843567, 0.0025168, 0.000831028, 1.50667
1556636019.023811605, -0.0079224, -0.00423395, 2.26869
1556636019.126895157, -0.00478752, -0.00450315, 3.60394
1556636019.200048805, -0.0073808, -0.0102885, 4.41923
1556636019.310867503, 0.00675478, -0.00397339, 5.3824
1556636019.440745206, -0.00693319, 0.0248616, 6.33302
1556636019.516658464, -0.0148277, 0.0437292, 7.1986
1556636019.618470464, 0.00226685, 0.0613342, 8.13672
1556636019.743727825, -0.00875271, 0.0892904, 9.0148
1556636019.847962770, 0.00991011, 0.112234, 10.0403
1556636019.941679839, 0.00646368, 0.1369, 10.9696
1556636020.029727895, 0.00243726, 0.162938, 11.8985
1556636020.179799808, 0.0231468, 0.195892, 12.9349
1556636020.239516568, 0.0198547, 0.225572, 13.8985
1556636020.349617049, 0.0347937, 0.254432, 14.9287
1556636020.489430101, 0.0456139, 0.279233, 15.9814
1556636020.599262708, 0.0514624, 0.307889, 16.9934
1556636020.664845305, 0.0661254, 0.334594, 18.027
1556636020.764745244, 0.07761, 0.354237, 19.1167
1556636020.869308975, 0.0539649, 0.383412, 20.1634
1556636020.982800619, 0.0779573, 0.411959, 21.267
1556636021.079397903, 0.109831, 0.441443, 22.378
1556636021.179461663, 0.0812767, 0.452592, 23.3738
1556636021.284775444, 0.081813, 0.469996, 24.3822
1556636021.398425530, 0.101373, 0.489619, 25.4938
1556636021.495347033, 0.0991465, 0.509658, 26.5226
1556636021.609757498, 0.120774, 0.52986, 27.6336
1556636021.699270808, 0.142826, 0.549664, 28.7447
1556636021.800069677, 0.147591, 0.567006, 29.7977
1556636021.915357403, 0.153424, 0.583084, 30.8569
1556636022.035617541, 0.180901, 0.603084, 31.9666
1556636022.127460084, 0.169807, 0.625357, 32.9963
1556636022.240722561, 0.195061, 0.650689, 34.1102
1556636022.328229686, 0.225778, 0.677793, 35.2299
1556636022.428502077, 0.225697, 0.696058, 36.2792
1556636022.533027583, 0.247077, 0.726482, 37.4028
1556636022.664481968, 0.23249, 0.726461, 38.4551
1556636022.752101502, 0.247214, 0.749094, 39.5721
1556636022.851788977, 0.241734, 0.759784, 40.5866
1556636022.951382618, 0.245813, 0.781631, 41.6234
1556636023.056679352, 0.250202, 0.807312, 42.7363
1556636023.155870192, 0.253325, 0.83499, 43.8495
1556636023.270491232, 0.259829, 0.867874, 44.9014
1556636023.376002468, 0.262128, 0.897732, 45.955
1556636023.473767357, 0.272671, 0.926899, 47.077
1556636023.572939427, 0.28254, 0.954263, 48.199
1556636023.718894328, 0.285818, 0.94245, 49.2469
1556636023.784102121, 0.295198, 0.957773, 50.3718
1556636023.888133284, 0.284879, 0.987376, 51.4192
1556636023.996871819, 0.293192, 1.0062, 52.5397
1556636024.109655457, 0.292059, 1.03762, 53.57
1556636024.200286921, 0.300889, 1.06391, 54.6881
1556636024.300382918, 0.313535, 1.09684, 55.7386
1556636024.409573988, 0.319954, 1.12683, 56.8569
1556636024.511221533, 0.33993, 1.12948, 57.9359
1556636024.620490820, 0.35082, 1.15567, 59.0545
1556636024.757889109, 0.351957, 1.17286, 60.111
1556636024.833026726, 0.362083, 1.19625, 61.2307
1556636024.932595463, 0.364121, 1.2029, 62.304
1556636025.032781923, 0.374403, 1.22286, 63.423
1556636025.132619202, 0.373596, 1.24432, 64.4715
1556636025.248635164, 0.386064, 1.26369, 65.5975
1556636025.343711312, 0.393253, 1.30054, 66.6461
1556636025.453568299, 0.406024, 1.32506, 67.7724
1556636025.560029858, 0.421315, 1.33259, 68.7883
1556636025.675933330, 0.439619, 1.34917, 69.8943
1556636025.808125024, 0.443424, 1.3521, 70.8832
1556636025.875295862, 0.453756, 1.36581, 71.9726
1556636025.974059373, 0.459788, 1.38524, 72.9577
1556636026.083321611, 0.471056, 1.40197, 74.0482
1556636026.183329872, 0.483233, 1.41724, 75.0382
1556636026.314658250, 0.493082, 1.43619, 76.0729
1556636026.416379100, 0.50417, 1.43911, 76.9107
1556636026.502249018, 0.518954, 1.45375, 77.8851
1556636026.606997971, 0.537055, 1.46722, 78.7362
1556636026.717597316, 0.560243, 1.47771, 79.6758
1556636026.815704717, 0.586858, 1.4923, 80.4822
1556636026.931782445, 0.609912, 1.50388, 81.3628
1556636027.042767910, 0.636399, 1.51789, 82.0979
1556636027.129102892, 0.665008, 1.52553, 82.9292
1556636027.238898240, 0.719577, 1.53665, 83.6811
1556636027.356407251, 0.751544, 1.54369, 84.45
1556636027.451359200, 0.776235, 1.5532, 85.0658
