0.000000, 0.000000, 0.000000
-0.036953, -0.002826, 0.094620
-0.095646, -0.003149, 0.356168
-0.162902, -0.006180, 0.790170
-0.280773, -0.020885, 1.454781
-0.480961, -0.035342, 2.369470
-0.846995, -0.054794, 3.945681
-1.555821, -0.040589, 6.062761
-2.323822, -0.079689, 7.543422
-3.049817, -0.004654, 10.104339
-3.861401, -0.049754, 11.507868
-4.226553, -0.036853, 13.480608
-5.062068, -0.077910, 15.069546
-5.917289, -0.111731, 16.620329
-6.988403, -0.064093, 19.350597
-8.066683, -0.056414, 20.687639
-9.383928, -0.088626, 22.119499
-10.900433, -0.092290, 23.398647
-12.478348, -0.035619, 24.626411
-14.699410, 0.109259, 26.090162
-16.572456, 0.298763, 27.125296
-18.134943, 0.561021, 28.135120
-20.218796, 0.692564, 29.063461
-22.195164, 0.789270, 29.807449
-24.515846, 0.918314, 30.894051
-25.920389, 1.063012, 31.942341
-27.792328, 1.164975, 32.704109
-29.681887, 1.271636, 33.461864
-31.651314, 1.492310, 35.152283
-33.545452, 1.629706, 36.158195
-35.740158, 1.757199, 37.157265
-38.532444, 1.943914, 38.564579
-40.792763, 2.060423, 39.627449
-43.219276, 2.252984, 41.034866
-45.214279, 2.369267, 42.026264
-47.650963, 2.590628, 43.325523
-50.061760, 2.729049, 44.486134
-52.259300, 2.878511, 45.548737
-54.744263, 3.016727, 46.384457
-56.747349, 3.098979, 47.178379
-58.803284, 3.184401, 47.984848
-60.975220, 3.301870, 48.932564
-63.080872, 3.371100, 49.863888
-64.606140, 3.413716, 50.538296
-66.536827, 3.438325, 51.342602
-68.702385, 3.561696, 52.498478
-70.597321, 3.616601, 53.439404
-72.304146, 3.668744, 54.328373
-74.145203, 3.821564, 55.626209
-74.692131, 3.867680, 56.010468
-76.275024, 3.959407, 57.100098
-77.673141, 4.085411, 58.031570
-79.186203, 4.216161, 59.156723
-80.623886, 4.341795, 60.252209
-81.978722, 4.493707, 61.165993
-83.446068, 4.655906, 62.257565
-84.307991, 4.657038, 62.877674
-85.604744, 4.728539, 63.869389
-86.231628, 4.754817, 64.561028
-87.680313, 4.865021, 65.689278
-89.127274, 4.974364, 66.828041
-90.580521, 5.082243, 67.975960
-91.675789, 5.214676, 69.129929
-92.841194, 5.341881, 70.321259
-94.138954, 5.458189, 71.528389
-94.828911, 5.551698, 72.278511
-96.134972, 5.677369, 73.559723
-97.451744, 5.822670, 74.874771
-98.761436, 5.947735, 76.190910
-99.966080, 6.049418, 77.441719
-101.259872, 6.158476, 78.755112
-102.439735, 6.227453, 79.932755
-103.706848, 6.323481, 81.242157
-104.884941, 6.448095, 82.396835
-105.998802, 6.538811, 83.567627
-107.178467, 6.595796, 84.808990
-107.705498, 6.689214, 85.359360
-108.920776, 6.810298, 86.584419
-110.116631, 6.937169, 87.825859
-111.227547, 7.091877, 88.972527
-112.294510, 7.179352, 90.079407
-113.457687, 7.283655, 91.347076
-114.593521, 7.390600, 92.622002
-115.126015, 7.437963, 93.414581
-116.176682, 7.551189, 94.738243
-116.652412, 7.634185, 95.517044
-117.615715, 7.752489, 96.877579
-118.235558, 7.949372, 97.980560
-118.613693, 8.071219, 98.682487
-119.481537, 8.232685, 100.054733
-120.113380, 8.377704, 101.121727
-120.969879, 8.548179, 102.502525
-121.812225, 8.709981, 103.861183
-122.979507, 8.892965, 105.510056
-123.847603, 9.021408, 106.781921
-124.264893, 9.101946, 107.307556
-125.193871, 9.227165, 108.561928
-125.938004, 9.382319, 109.561508
-126.751305, 9.494921, 110.714653
-126.960983, 9.560660, 111.094978
-127.638512, 9.662697, 112.196388
-127.979713, 9.732220, 112.819572
-128.613068, 9.818340, 113.965416
-129.166687, 9.942750, 115.213402
-129.639832, 9.999891, 116.224922
-129.822983, 10.049283, 116.783791
-130.080063, 10.110587, 117.568420
-130.494125, 10.172328, 118.700462
-130.887115, 10.235894, 119.839043
-131.308167, 10.362630, 121.121056
-131.676361, 10.414008, 122.238792
-131.856216, 10.510932, 122.873535
-132.203568, 10.561060, 124.030205
-132.580246, 10.607577, 125.318100
-132.979004, 10.695867, 126.422081
-133.363144, 10.741812, 127.626953
-133.653351, 10.767779, 128.647079
-134.061752, 10.889450, 130.072678
-134.405090, 10.930367, 131.313736
-134.588730, 11.035218, 132.392426
-134.915771, 11.095090, 133.787399
-135.141800, 11.123584, 135.003830
-135.423691, 11.149559, 136.582077
-135.670670, 11.203783, 138.114990
-135.654358, 11.208518, 139.041794
-135.926697, 11.348050, 140.965881
-136.161133, 11.389386, 142.717804
-136.407791, 11.428813, 144.373047
-136.845993, 11.524418, 146.200943
-137.141769, 11.595422, 148.074997
-137.386047, 11.627622, 149.717087
-137.699509, 11.659517, 151.278397
-138.143585, 11.777379, 153.570236
-138.369797, 11.799031, 153.821930
-138.702484, 11.832905, 154.966232
-139.180557, 11.837076, 157.005600
-139.589691, 11.796180, 158.791718
-140.044586, 11.793958, 160.490448
-141.077682, 11.870147, 163.572144
-141.213470, 11.897668, 163.878555
-141.634552, 11.894588, 165.462784
-142.001007, 11.879191, 166.821457
-142.373322, 11.875175, 168.424469
-142.681229, 11.881832, 169.927124
-143.019806, 11.891969, 171.542297
-143.293228, 11.936504, 173.020523
-143.586975, 11.973172, 174.665466
-143.895309, 11.998116, 176.198807
-144.172119, 12.039337, 177.866699
-144.431610, 12.021159, 179.371994
-144.701920, 12.034584, 181.051361
-144.941376, 11.985597, 182.534790
-145.195160, 11.937741, 184.186035
-145.428024, 11.882153, 185.621262
-145.601334, 11.973236, 187.101562
-145.828629, 11.981716, 188.782181
-146.062119, 11.968528, 190.524017
-146.320770, 11.887983, 192.119141
-146.497559, 11.824304, 193.561661
-146.706619, 11.797268, 195.117249
-146.693695, 11.810916, 196.551956
-146.813660, 11.881768, 197.610947
-146.936890, 11.867908, 198.986221
-147.051544, 11.875134, 200.471909
-147.238419, 11.858592, 202.070251
-147.398315, 11.849166, 202.915115
-147.547928, 11.842940, 204.390717
-147.646317, 11.835041, 205.494751
-147.766022, 11.802665, 207.145309
-147.839050, 11.791156, 208.835297
-147.914124, 11.787497, 210.378876
-148.004852, 11.775986, 211.583557
-148.082764, 11.731255, 213.161255
-148.122726, 11.714588, 214.843399
-147.818161, 11.777029, 217.397583
-147.702316, 11.818851, 218.259094
-147.666016, 11.841335, 219.791962
-147.643692, 11.820398, 221.736176
-147.628632, 11.815257, 223.651993
-147.592651, 11.829680, 225.257492
-147.904251, 11.908193, 226.402710
-148.018433, 11.901079, 228.115555
-148.150085, 11.914442, 230.122070
-148.277390, 11.897417, 231.789948
-148.422577, 11.878881, 233.828522
-148.621826, 11.929374, 235.305176
-148.785660, 11.949352, 237.148056
-148.904572, 11.968492, 239.117752
-148.999573, 11.966705, 240.833588
-149.150040, 12.005464, 241.666824
-149.253616, 12.040763, 243.473999
-149.317413, 12.088846, 245.333221
-149.336288, 12.092904, 247.193726
-149.269379, 12.046874, 248.671616
-149.233200, 12.035277, 250.391830
-149.203568, 12.061477, 251.438110
-149.068573, 12.104694, 253.315735
-148.910553, 12.189483, 255.370163
-148.725449, 12.230315, 257.335022
-148.606125, 12.211215, 259.186737
-148.335556, 12.190163, 261.416840
-148.123703, 12.132537, 263.203796
-147.845856, 12.103459, 265.171356
-147.611588, 12.152599, 266.721588
-147.276978, 12.153715, 268.682098
-146.954773, 12.205681, 270.518280
-146.590714, 12.216751, 272.458527
-146.284760, 12.284365, 274.241425
-145.824921, 12.297900, 276.186676
-145.461349, 12.327409, 278.025269
-145.007736, 12.336114, 279.959381
-144.601028, 12.352853, 281.664520
-144.120209, 12.359412, 283.569122
-143.687286, 12.393017, 285.272095
-143.207031, 12.352713, 287.156616
-142.780930, 12.399959, 288.903992
-142.291656, 12.393935, 290.807770
-141.814850, 12.425938, 292.603363
-141.495102, 12.414780, 294.297089
-141.105530, 12.418860, 296.110138
-140.782944, 12.471535, 297.923431
-140.491577, 12.455785, 299.524139
-140.306381, 12.457580, 300.556458
-140.137283, 12.408693, 301.307281
-139.894394, 12.392976, 302.913513
-139.558777, 12.448986, 305.337738
-139.363724, 12.414016, 307.207886
-139.155701, 12.384374, 309.615967
-138.985504, 12.354539, 311.563385
-138.872086, 12.416980, 313.817963
-138.744034, 12.377460, 315.956482
-138.599594, 12.389032, 318.210754
-138.403305, 12.406989, 321.162750
-138.315994, 12.355199, 323.310333
-138.251831, 12.296926, 325.460632
-138.203705, 12.264837, 327.640228
